 query_name, seed eggNOG ortholog, seed ortholog evalue, seed ortholog score, Predicted taxonomic group, Predicted protein name, Gene Ontology terms , EC number, KEGG_ko, KEGG_Pathway, KEGG_Module, KEGG_Reaction, KEGG_rclass, BRITE, KEGG_TC, CAZy , BiGG Reaction, tax_scope: eggNOG taxonomic level used for annotation, eggNOG OGs , COG Functional Category, eggNOG free text description
MJIDPECN_00386,169963.lmo2688,9.9E-86,323.9,Listeriaceae,ftsW,0,0,ko:K03588,"ko04112,map04112",0,0,0,"ko00000,ko00001,ko02000,ko03036",2.A.103.1,0,0,Bacteria,"1TPT7@1239,26J77@186820,4HAEV@91061,COG0772@1,COG0772@2",D,Belongs to the SEDS family
MJIDPECN_00398,683837.lse_2070,2.7E-26,124.8,Listeriaceae,crcB,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008509,GO:0015075,GO:0015103,GO:0015318,GO:0015698,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944,GO:0098656,GO:0098660,GO:0098661,GO:1903424,GO:1903425",0,ko:K06199,0,0,0,0,"ko00000,ko02000","1.A.43.1,1.A.43.2,1.A.43.3",0,0,Bacteria,"1VM30@1239,26KPA@186820,4HRC4@91061,COG0239@1,COG0239@2",U,"Important for reducing fluoride concentration in the cell, thus reducing its toxicity"
MJIDPECN_00399,386043.lwe2100,9.1E-52,211.1,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VJVP@1239,26JZN@186820,2EZJ5@1,3352U@2,4HPFY@91061",0,0
MJIDPECN_00400,525367.HMPREF0556_10958,3.2E-46,191.4,Listeriaceae,ydiB,"GO:0002949,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0034470,GO:0034641,GO:0034660,GO:0040007,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0046483,GO:0070525,GO:0071704,GO:0090304,GO:1901360","2.7.1.221,5.1.1.1","ko:K01775,ko:K06925,ko:K07102","ko00473,ko00520,ko01100,ko01502,map00473,map00520,map01100,map01502",0,"R00401,R08968,R11024","RC00002,RC00078,RC00285","ko00000,ko00001,ko01000,ko01011,ko03016",0,0,0,Bacteria,"1V6CV@1239,26JKJ@186820,4HIIF@91061,COG0802@1,COG0802@2",S,ATP GTP hydrolase
MJIDPECN_00408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MJIDPECN_00409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MJIDPECN_00410,1234679.BN424_1784,3.7E-62,244.6,Carnobacteriaceae,lemA,0,0,ko:K03744,0,0,0,0,ko00000,0,0,0,Bacteria,"1V3Z0@1239,27GBZ@186828,4HH6X@91061,COG1704@1,COG1704@2",S,LemA family
MJIDPECN_00411,208596.CAR_c11480,3.7E-42,178.7,Carnobacteriaceae,0,0,0,"ko:K06872,ko:K07507",0,0,0,0,"ko00000,ko02000",9.B.20,0,0,Bacteria,"1V5YF@1239,27H5A@186828,4HJVB@91061,COG1512@1,COG1512@2",S,TPM domain
MJIDPECN_00412,1552123.EP57_09250,8.9E-64,250.4,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1UB2C@1239,26JB0@186820,4HB26@91061,COG2258@1,COG2258@2",S,MOSC domain
MJIDPECN_00415,1552123.EP57_12885,0.00000017,63.9,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VTU8@1239,26M8S@186820,4HTIF@91061,COG0457@1,COG0457@2",S,Tetratricopeptide repeat
MJIDPECN_00422,208596.CAR_c03460,9.9E-120,437.2,Carnobacteriaceae,yobO,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TSDM@1239,27HRR@186828,4HF01@91061,COG5434@1,COG5434@2",M,Pectate lyase superfamily protein
MJIDPECN_00426,272626.lin2152,2.2E-56,226.1,Listeriaceae,panE,"GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006573,GO:0006575,GO:0006732,GO:0006766,GO:0006767,GO:0006807,GO:0008150,GO:0008152,GO:0008677,GO:0009058,GO:0009081,GO:0009108,GO:0009110,GO:0009987,GO:0015939,GO:0015940,GO:0016053,GO:0016491,GO:0016614,GO:0016616,GO:0019752,GO:0032787,GO:0033317,GO:0034641,GO:0036094,GO:0042364,GO:0042398,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0048037,GO:0050661,GO:0050662,GO:0051186,GO:0051188,GO:0055114,GO:0071704,GO:0072330,GO:0097159,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605",1.1.1.169,ko:K00077,"ko00770,ko01100,ko01110,map00770,map01100,map01110",M00119,R02472,RC00726,"ko00000,ko00001,ko00002,ko01000",0,0,iYO844.BSU15110,Bacteria,"1V1NJ@1239,26IY3@186820,4HFWT@91061,COG1893@1,COG1893@2",H,Catalyzes the NADPH-dependent reduction of ketopantoate into pantoic acid
MJIDPECN_00427,1552123.EP57_09170,5.1E-23,114,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VIQ9@1239,26KPN@186820,2DSU9@1,33HF9@2,4HPSB@91061",S,Protein of unknown function (DUF3397)
MJIDPECN_00431,202752.JL53_11280,0,1065.4,Listeriaceae,ftsI,"GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0008144,GO:0008150,GO:0008658,GO:0008955,GO:0009987,GO:0016020,GO:0016021,GO:0016740,GO:0016757,GO:0016758,GO:0031224,GO:0031226,GO:0031406,GO:0032153,GO:0033218,GO:0033293,GO:0036094,GO:0042221,GO:0042493,GO:0043167,GO:0043168,GO:0043177,GO:0044425,GO:0044459,GO:0044464,GO:0050896,GO:0051301,GO:0071944,GO:0097159,GO:1901363,GO:1901681","2.7.11.1,3.4.16.4","ko:K03587,ko:K08384,ko:K08724,ko:K12132,ko:K12552,ko:K12556","ko00550,ko01100,ko01501,map00550,map01100,map01501",0,0,0,"ko00000,ko00001,ko01000,ko01001,ko01011,ko03036",0,0,iSSON_1240.SSON_0092,Bacteria,"1TP93@1239,26K3F@186820,4H9VQ@91061,COG0768@1,COG0768@2,COG2815@1,COG2815@2",M,penicillin-binding protein
MJIDPECN_00437,202752.JL53_11250,3.9E-176,624.4,Listeriaceae,ftsA,"GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0009898,GO:0009987,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0032153,GO:0044425,GO:0044459,GO:0044464,GO:0051301,GO:0071944,GO:0098552,GO:0098562",0,ko:K03590,"ko04112,map04112",0,0,0,"ko00000,ko00001,ko03036,ko04812",0,0,0,Bacteria,"1TP1Z@1239,26JJ7@186820,4H9NF@91061,COG0849@1,COG0849@2",D,Cell division protein that is involved in the assembly of the Z ring. May serve as a membrane anchor for the Z ring
MJIDPECN_00441,683837.lse_2009,1.7E-34,151.8,Listeriaceae,yggT,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",0,ko:K02221,0,0,0,0,"ko00000,ko02044",0,0,0,Bacteria,"1VEKA@1239,26KSS@186820,4HNJR@91061,COG0762@1,COG0762@2",S,YGGT family
MJIDPECN_00447,1497679.EP56_04225,2.5E-76,292,Listeriaceae,0,0,3.6.1.27,ko:K19302,"ko00550,map00550",0,R05627,RC00002,"ko00000,ko00001,ko01000,ko01011",0,0,0,Bacteria,"1VF2U@1239,26KDD@186820,4HJ5B@91061,COG0671@1,COG0671@2",I,Acid phosphatase homologues
MJIDPECN_00451,169963.lmo1994,2.9E-129,468.4,Listeriaceae,rbsR,0,0,ko:K02529,0,0,0,0,"ko00000,ko03000",0,0,0,Bacteria,"1TQ7K@1239,26J0U@186820,4HE07@91061,COG1609@1,COG1609@2",K,LacI family
MJIDPECN_00456,272626.lin2086,6.3E-33,147.1,Listeriaceae,yueI,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VFCV@1239,26KGD@186820,4HNNE@91061,COG5506@1,COG5506@2",S,Protein of unknown function (DUF1694)
MJIDPECN_00464,1552123.EP57_08940,1.5E-58,232.6,Listeriaceae,nudF,0,3.6.1.13,ko:K01515,"ko00230,map00230",0,R01054,RC00002,"ko00000,ko00001,ko01000",0,0,"iHN637.CLJU_RS05505,iSB619.SA_RS07540,iYO844.BSU23610",Bacteria,"1V6F5@1239,26JXD@186820,4HII9@91061,COG0494@1,COG0494@2",L,ADP-ribose pyrophosphatase
MJIDPECN_00465,1027396.LMOSA_460,6.7E-37,161,Listeriaceae,kcsA,"GO:0003674,GO:0005215,GO:0005216,GO:0005244,GO:0005249,GO:0005261,GO:0005267,GO:0005575,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0008150,GO:0008324,GO:0009987,GO:0015075,GO:0015077,GO:0015079,GO:0015267,GO:0015318,GO:0015672,GO:0016020,GO:0016021,GO:0022803,GO:0022832,GO:0022836,GO:0022838,GO:0022839,GO:0022843,GO:0022857,GO:0022890,GO:0030001,GO:0031224,GO:0034220,GO:0044425,GO:0046873,GO:0051179,GO:0051234,GO:0055085,GO:0071804,GO:0071805,GO:0098655,GO:0098660,GO:0098662",0,ko:K10716,0,0,0,0,"ko00000,ko02000","1.A.1.1,1.A.1.13,1.A.1.17,1.A.1.24,1.A.1.25,1.A.1.6",0,0,Bacteria,"1V285@1239,26K77@186820,4I17E@91061,COG1226@1,COG1226@2",P,Ion transporter
MJIDPECN_00474,1497679.EP56_04420,5.9E-100,370.5,Listeriaceae,rluB,"GO:0000154,GO:0000455,GO:0001522,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016853,GO:0016866,GO:0022613,GO:0031118,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:1901360","5.4.99.19,5.4.99.21,5.4.99.22","ko:K06178,ko:K06182,ko:K06183",0,0,0,0,"ko00000,ko01000,ko03009",0,0,0,Bacteria,"1TP68@1239,26JIC@186820,4H9MU@91061,COG1187@1,COG1187@2",J,Belongs to the pseudouridine synthase RsuA family
MJIDPECN_00480,272626.lin2057,2.7E-74,285.8,Listeriaceae,ypbB,0,5.1.3.1,ko:K01783,"ko00030,ko00040,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00040,map00710,map01100,map01110,map01120,map01130,map01200,map01230","M00004,M00007",R01529,RC00540,"ko00000,ko00001,ko00002,ko01000",0,0,0,Bacteria,"1TQU9@1239,26K8H@186820,4HFUR@91061,COG4955@1,COG4955@2",S,Helix-turn-helix domain
MJIDPECN_00484,386043.lwe1965,1.2E-86,326.2,Listeriaceae,cmk,"GO:0003674,GO:0003824,GO:0004127,GO:0004592,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006520,GO:0006573,GO:0006575,GO:0006725,GO:0006732,GO:0006753,GO:0006766,GO:0006767,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009081,GO:0009108,GO:0009110,GO:0009117,GO:0009123,GO:0009165,GO:0009314,GO:0009628,GO:0009987,GO:0010165,GO:0010212,GO:0015939,GO:0015940,GO:0015949,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0016874,GO:0016879,GO:0016881,GO:0018130,GO:0019205,GO:0019438,GO:0019637,GO:0019752,GO:0032787,GO:0033317,GO:0034641,GO:0034654,GO:0042364,GO:0042398,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0046939,GO:0046940,GO:0050145,GO:0050896,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072330,GO:0090407,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605","1.17.7.4,2.5.1.19,2.7.1.26,2.7.4.25,2.7.7.2,6.3.2.1","ko:K00800,ko:K00945,ko:K02945,ko:K03527,ko:K03977,ko:K11753,ko:K13799","ko00240,ko00400,ko00410,ko00740,ko00770,ko00900,ko01100,ko01110,ko01130,ko01230,ko03010,map00240,map00400,map00410,map00740,map00770,map00900,map01100,map01110,map01130,map01230,map03010","M00022,M00052,M00096,M00119,M00125,M00178","R00158,R00161,R00512,R00549,R01665,R02473,R03460,R05884,R08210","RC00002,RC00017,RC00096,RC00141,RC00350,RC01137,RC01487","br01610,ko00000,ko00001,ko00002,ko01000,ko03009,ko03011",0,0,"iPC815.YPO1391,iSDY_1059.SDY_2348",Bacteria,"1V3IA@1239,26JMU@186820,4HFZE@91061,COG0283@1,COG0283@2",F,Belongs to the cytidylate kinase family. Type 1 subfamily
MJIDPECN_00486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MJIDPECN_00487,525367.HMPREF0556_11888,5.7E-09,68.2,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1U2QA@1239,26M2F@186820,4ICD9@91061,COG0664@1,COG0664@2",K,#NAME?
MJIDPECN_00488,1449336.JQLO01000001_gene1846,1.3E-135,490.7,Firmicutes,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1UY4R@1239,COG1404@1,COG1404@2",O,M6 family metalloprotease domain protein
MJIDPECN_00491,565655.ECBG_01724,1E-43,183.7,Bacilli,capA,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1UZCR@1239,4HE26@91061,COG3944@1,COG3944@2",M,biosynthesis protein
MJIDPECN_00497,1265845.PWEIH_09668,1.7E-146,526.2,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1UY3W@1239,26MNM@186820,4HEKE@91061,COG2244@1,COG2244@2",S,Polysaccharide biosynthesis protein
MJIDPECN_00507,272626.lin2039,2.1E-130,472.2,Listeriaceae,hisC,0,2.6.1.9,ko:K00817,"ko00340,ko00350,ko00360,ko00400,ko00401,ko00960,ko01100,ko01110,ko01130,ko01230,map00340,map00350,map00360,map00400,map00401,map00960,map01100,map01110,map01130,map01230",M00026,"R00694,R00734,R03243","RC00006,RC00888","ko00000,ko00001,ko00002,ko01000,ko01007",0,0,0,Bacteria,"1TPUV@1239,26JUY@186820,4HA1H@91061,COG0079@1,COG0079@2",E,Belongs to the class-II pyridoxal-phosphate-dependent aminotransferase family. Histidinol-phosphate aminotransferase subfamily
MJIDPECN_00516,1234679.BN424_3047,3.5E-11,76.6,Bacilli,0,0,0,"ko:K02538,ko:K03483",0,0,0,0,"ko00000,ko03000",0,0,0,Bacteria,"1VXP9@1239,4HXU9@91061,COG3711@1,COG3711@2",K,Mga helix-turn-helix domain
MJIDPECN_00527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MJIDPECN_00530,1473546.CH76_01580,2E-38,165.2,Lysinibacillus,panD,0,4.1.1.11,ko:K01579,"ko00410,ko00770,ko01100,ko01110,map00410,map00770,map01100,map01110",M00119,R00489,RC00299,"ko00000,ko00001,ko00002,ko01000",0,0,0,Bacteria,"1V6NQ@1239,3IY3Q@400634,4HIV1@91061,COG0853@1,COG0853@2",H,Catalyzes the pyruvoyl-dependent decarboxylation of aspartate to produce beta-alanine
MJIDPECN_00535,881621.LIV_1874,2.3E-69,268.9,Listeriaceae,dnaD,0,0,ko:K02086,0,0,0,0,ko00000,0,0,0,Bacteria,"1V283@1239,26IS9@186820,4HFP3@91061,COG3935@1,COG3935@2",L,XRE family transcriptional regulator
MJIDPECN_00542,386043.lwe1907,2E-42,178.3,Listeriaceae,gpsB,0,0,ko:K04074,0,0,0,0,"ko00000,ko03036",0,0,0,Bacteria,"1VEQ4@1239,26KMX@186820,4HNP1@91061,COG3599@1,COG3599@2",D,"Divisome component that associates with the complex late in its assembly, after the Z-ring is formed, and is dependent on DivIC and PBP2B for its recruitment to the divisome. Together with EzrA, is a key component of the system that regulates PBP1 localization during cell cycle progression. Its main role could be the removal of PBP1 from the cell pole after pole maturation is completed. Also contributes to the recruitment of PBP1 to the division complex. Not essential for septum formation"
MJIDPECN_00547,1234593.ANBY01000019_gene1643,2E-36,158.7,Staphylococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1UP3A@1239,4H0IJ@90964,4IUZR@91061,COG0662@1,COG0662@2",G,Lipocalin-like domain
MJIDPECN_00552,683837.lse_1861,9.4E-58,229.6,Listeriaceae,mntR,0,0,ko:K03709,0,0,0,0,"ko00000,ko03000",0,0,0,Bacteria,"1V3IS@1239,26KH3@186820,4HH06@91061,COG1321@1,COG1321@2",K,Involved in manganese homeostasis. Might activate the transcription of the mntABCD operon
MJIDPECN_00557,683837.lse_1856,1.2E-75,290,Listeriaceae,rrmA,0,2.1.1.187,"ko:K00563,ko:K10947",0,0,R07233,RC00003,"ko00000,ko01000,ko03000,ko03009",0,0,0,Bacteria,"1V1WE@1239,26KFJ@186820,4HGQ9@91061,COG0500@1,COG2226@2",Q,Methyltransferase domain
MJIDPECN_00563,1159488.SEQMU2_06430,7.8E-95,354.4,Staphylococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TQXH@1239,4GYCH@90964,4HF1E@91061,COG4908@1,COG4908@2",S,Psort location
MJIDPECN_00570,386043.lwe1880,2.6E-72,278.5,Listeriaceae,ypmS,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VF0K@1239,26JFX@186820,4HIYN@91061,COG4698@1,COG4698@2",S,Uncharacterized protein conserved in bacteria (DUF2140)
MJIDPECN_00577,946235.CAER01000045_gene1324,9.9E-10,69.3,Oceanobacillus,csoR,0,0,ko:K21600,0,0,0,0,"ko00000,ko03000",0,0,0,Bacteria,"1VEF5@1239,23KTR@182709,4HKJV@91061,COG1937@1,COG1937@2",S,Metal-sensitive transcriptional repressor
MJIDPECN_00579,565653.EGBG_00394,1.3E-87,329.7,Enterococcaceae,arbG5,0,0,"ko:K02538,ko:K03488",0,0,0,0,"ko00000,ko03000",0,0,0,Bacteria,"1TT5A@1239,4B0JT@81852,4HUNB@91061,COG3711@1,COG3711@2",K,CAT RNA binding domain
MJIDPECN_00580,565655.ECBG_00343,5.7E-227,793.9,Enterococcaceae,bglP,0,"2.7.1.193,2.7.1.199,2.7.1.201,2.7.1.208,2.7.1.211","ko:K02749,ko:K02750,ko:K02755,ko:K02756,ko:K02757,ko:K02777,ko:K02790,ko:K02791,ko:K02803,ko:K02804,ko:K02808,ko:K02809,ko:K02810,ko:K02817,ko:K02818,ko:K02819,ko:K20107,ko:K20108","ko00010,ko00500,ko00520,ko02026,ko02060,ko05111,map00010,map00500,map00520,map02026,map02060,map05111","M00265,M00266,M00267,M00268,M00269,M00270,M00271,M00272,M00303,M00806","R00811,R02738,R02780,R04111,R04394,R05132,R05199,R08559","RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000","4.A.1.1.1,4.A.1.1.10,4.A.1.1.11,4.A.1.1.12,4.A.1.1.15,4.A.1.1.16,4.A.1.1.2,4.A.1.1.3,4.A.1.1.4,4.A.1.1.5,4.A.1.1.7,4.A.1.1.8,4.A.1.2.1,4.A.1.2.10,4.A.1.2.11,4.A.1.2.12,4.A.1.2.13,4.A.1.2.2,4.A.1.2.4,4.A.1.2.5,4.A.1.2.6,4.A.1.2.8,4.A.1.2.9",0,0,Bacteria,"1TP5X@1239,4AZ8V@81852,4HA0I@91061,COG1263@1,COG1263@2,COG1264@1,COG1264@2,COG2190@1,COG2190@2",G,"phosphotransferase system, EIIB"
MJIDPECN_00581,565655.ECBG_00344,1E-223,782.7,Bacilli,0,0,0,ko:K01138,0,0,0,0,"ko00000,ko01000",0,0,0,Bacteria,"1TQD2@1239,4HEBR@91061,COG3119@1,COG3119@2",P,Sulfatase
MJIDPECN_00583,565653.EGBG_00398,1E-86,326.6,Enterococcaceae,0,0,0,ko:K07090,0,0,0,0,ko00000,0,0,0,Bacteria,"1UY5F@1239,4B00P@81852,4HEQF@91061,COG0730@1,COG0730@2",S,Sulfite exporter TauE/SafE
MJIDPECN_00586,386043.lwe1864,1.8E-149,535.8,Listeriaceae,pbuO_1,0,0,ko:K06901,0,0,0,0,"ko00000,ko02000",2.A.1.40,0,0,Bacteria,"1TQC6@1239,26IWB@186820,4HBDC@91061,COG2252@1,COG2252@2",S,Permease family
MJIDPECN_00590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MJIDPECN_00591,1226325.HMPREF1548_02977,8E-17,93.2,Clostridiaceae,adk,0,2.7.4.3,ko:K00939,"ko00230,ko00730,ko01100,ko01110,ko01130,map00230,map00730,map01100,map01110,map01130",M00049,"R00127,R01547,R11319",RC00002,"ko00000,ko00001,ko00002,ko01000,ko04147",0,0,0,Bacteria,"1V1QU@1239,25BS8@186801,36VJY@31979,COG0563@1,COG0563@2",F,AAA domain
MJIDPECN_00594,386043.lwe1857,4.6E-118,431,Listeriaceae,pyrB,"GO:0003674,GO:0003824,GO:0004070,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006220,GO:0006221,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009165,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0016020,GO:0016740,GO:0016741,GO:0016743,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0030312,GO:0034641,GO:0034654,GO:0040007,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0071944,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576",2.1.3.2,"ko:K00608,ko:K00609","ko00240,ko00250,ko01100,map00240,map00250,map01100",M00051,R01397,"RC00064,RC02850","ko00000,ko00001,ko00002,ko01000",0,0,iYO844.BSU15490,Bacteria,"1TQ96@1239,26J22@186820,4H9M6@91061,COG0540@1,COG0540@2",F,Belongs to the ATCase OTCase family
MJIDPECN_00596,525367.HMPREF0556_11186,1.8E-174,618.6,Listeriaceae,carA,"GO:0000050,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005951,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0019627,GO:0019752,GO:0032991,GO:0034641,GO:0040007,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0071704,GO:0071941,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1902494",6.3.5.5,"ko:K01955,ko:K01956","ko00240,ko00250,ko01100,map00240,map00250,map01100",M00051,"R00256,R00575,R01395,R10948,R10949","RC00002,RC00010,RC00043,RC02750,RC02798,RC03314","ko00000,ko00001,ko00002,ko01000",0,0,"iNJ661.Rv1383,iYO844.BSU15510",Bacteria,"1TQ8N@1239,26JWR@186820,4H9Z0@91061,COG0505@1,COG0505@2",F,Catalyzes production of carbamoyl phosphate from bicarbonate and glutamine in pyrimidine and arginine biosynthesis pathways
MJIDPECN_00600,1265845.PWEIH_05364,1.8E-74,285.8,Listeriaceae,pyrF,"GO:0003674,GO:0003824,GO:0004590,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006206,GO:0006207,GO:0006220,GO:0006221,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009112,GO:0009117,GO:0009165,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0015949,GO:0016829,GO:0016830,GO:0016831,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019856,GO:0034641,GO:0034654,GO:0042802,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046112,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576",4.1.1.23,ko:K01591,"ko00240,ko01100,map00240,map01100",M00051,R00965,RC00409,"ko00000,ko00001,ko00002,ko01000",0,0,"iECO103_1326.ECO103_1444,iECSF_1327.ECSF_1264,iSFV_1184.SFV_1294,iSF_1195.SF1285,iSFxv_1172.SFxv_1457,iS_1188.S1368,ic_1306.c1750",Bacteria,"1TPPH@1239,26JZ7@186820,4HAJ2@91061,COG0284@1,COG0284@2",F,Catalyzes the decarboxylation of orotidine 5'- monophosphate (OMP) to uridine 5'-monophosphate (UMP)
MJIDPECN_00606,1552123.EP57_10790,3E-65,254.6,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VWPU@1239,4HX6Q@91061,COG1263@1,COG1263@2",G,"Phosphotransferase system, EIIC"
MJIDPECN_00612,1027396.LMOSA_19140,3.1E-105,387.9,Listeriaceae,vraR,0,0,"ko:K07694,ko:K11618","ko02020,map02020","M00480,M00481,M00754",0,0,"ko00000,ko00001,ko00002,ko02022",0,0,0,Bacteria,"1TQ1U@1239,26IVE@186820,4HA4B@91061,COG2197@1,COG2197@2",K,LuxR family transcriptional regulator
MJIDPECN_00618,1497679.EP56_17030,1.4E-22,112.5,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1V931@1239,26MPX@186820,2E6A2@1,3182Z@2,4HNND@91061",S,Coenzyme PQQ synthesis protein D (PqqD)
MJIDPECN_00619,272626.lin1030,1.3E-30,139.8,Listeriaceae,mobA,0,2.7.7.77,ko:K03752,"ko00790,ko01100,map00790,map01100",0,R11581,0,"ko00000,ko00001,ko01000",0,0,0,Bacteria,"1VA6T@1239,26JWE@186820,4HMB8@91061,COG0746@1,COG0746@2",H,Transfers a GMP moiety from GTP to Mo-molybdopterin (Mo- MPT) cofactor (Moco or molybdenum cofactor) to form Mo- molybdopterin guanine dinucleotide (Mo-MGD) cofactor
